local_id	name_heb	name_rom	wikidata_qid	lat	lon	occurrences	n_editions	editions	context	kind
ED::מקשאנוב	מקשאנוב					1	1	Seva-Ratzon	"…האיש עושה בדחנות צוה להביא לפניו יי״ש ולעקיך ויקרבהו ואח״כ שאלו שוב תלמיד של מי. הוא וישיבהו תלמיד הה״ק מהר״ש מקשאנוב שהי׳ תלמיד הה״ק רבי ר׳ שמעלקא מ ותלמיד הה״ק רבי ר׳ נ""שאלימלך וישאלהו שוב ובשבת איך מתנהג וישיבהו כי מלבנים לא…"	edition_only
ED::קרשעשוויץ	קרשעשוויץ					1	1	Seva-Ratzon	…שיו ובבואו לפניו אמר לו בבדיחותא גיט אבינד ותיכף ישב על השלחן טרם כבדוהו אמר לו הרב ר׳ אביש אני ראיתי למעלתו בקרשעשוויץ שהי׳ הרב ר׳ מאיר מ שם ואמר לו הרב ר׳ סטאבניץבעריש זוכר אני :	edition_only
ED::שם ואמ	שם ואמ					1	1	Seva-Ratzon	…ותא גיט אבינד ותיכף ישב על השלחן טרם כבדוהו אמר לו הרב ר׳ אביש אני ראיתי למעלתו בקרשעשוויץ שהי׳ הרב ר׳ מאיר מ שם ואמר לו הרב ר׳ סטאבניץבעריש זוכר אני :	edition_only
ED::זארנווצא	זארנווצא					1	1	Seva-Ratzon	"סיפר הרב ר׳ בעריש פעם א׳ הי׳ חתונה גדולה בזארנווצא והי׳ שם צדיקים יותר מב׳ מאות וחסידים לאין מספר וכמדומה שהה״ק מלובלין הי׳ המחותן ושכרו בית גדול מאוד עבור הה""ק…"	edition_only
ED::אושפציו	אושפציו					1	1	Seva-Ratzon	מהה״ק ר׳ בעריש מאושפציו	edition_only
ED::קענט	קענט					1	1	Seva-Ratzon	…ר לו בכל פעם דברי קנתורין פ״א נפל למשכב בחולי גדול וכתב לעצמו רצעפטין ולא הועים עד שהתחיל להתיאש ויעצו לו כי בקענט יש שם רופא זקן ומומחה גדול ושלח בעדו ויהי כאשר בא הראו לו כל הריצעפטין מה שכתב לעצמו לא ואמר כי כיוון היטב בכ…	edition_only
ED::אושפציי	אושפציי					1	1	Seva-Ratzon	מהה״ק ר׳ בעריש מאושפציי	edition_only
ED::קשנוב	קשנוב					1	1	Seva-Ratzon	הה״ק מווישניצא עלה על דעתו ליסע לאה״ק אך מן השמים עכבוהו ואז נסע לאיזה קהילות לאסוף על הוצאת הדרך והי׳ אז בקשנוב ואז הלה הרב ר׳ בעריש את חליו והרב מווישניצא בא לאושפצין על ונהרו אליו רבים וכן שלמים ובליל שבתשבת נאספו אל הה…	edition_only
ED::שהוא יו	שהוא יו					1	1	Seva-Ratzon	…י בריתו בשבחים ובזמירות לשמחו והרב הל׳ ר׳ יעקילי לא מש מתוך האחל ולא זזה ידו מתוך ידו במשך חליו ויאמר להה״ק מ שהוא יושב רק אצל הרב ר״ווישניצאב ויאמר לו הה״ק מווישניצא שכיון לדעת הגדול הה״ק ר׳ משה ליב מסאסוב אשר פ״א בליל יוהב״פ …	edition_only
ED::פניאט	פניאט					1	1	Seva-Ratzon	"…קות גדול והה״ק מווישניצא עשה לפניו מספד גדול וכבד מאוד בבהמ""ד והי׳ אז סדר וישלח ואמר כתוב ויקרא יעקב שם המקום פניאט פי׳ כי יעקב מחמת עניוות לא תלה בעצמו הקדושה כלל רק שהמקום גורם לבן ויקרא שם המקום דייקא אולם הקב״ה ידע שהקדוש…"	edition_only
ED::פניאל	פניאל					1	1	Seva-Ratzon	… הקדושה כלל רק שהמקום גורם לבן ויקרא שם המקום דייקא אולם הקב״ה ידע שהקדושה מצחו לא מבח המקום ע״כ להלן כתיב רק פניאל לבד כמו כן ר' בעריש כ״ז שהי׳ כאן הי׳ שורה הקדושה בשבילו לא מצד המקום ודבריו הקדושים היו עמוקים ולא הי׳ יכול ל…	edition_only
ED::זידישוב	זידישוב					1	1	Seva-Ratzon	"סיפר הה״ק מהר""צ מזידישוב אשר דרכו בקודש להסתופף בצל הקדוש מלובלין פ בימי החורף בא משולח מדבר מצוה ובא לבית ״אהה״ק מהר״צ בעודו רך בשנים…"	edition_only
ED::מעזיביו	מעזיביו					1	1	Seva-Ratzon	"…בא משולח מדבר מצוה ובא לבית ״אהה״ק מהר״צ בעודו רך בשנים והמשולח ההוא הי' ת""ח מופלג וחסיד מסתופף בצל הה״ק ר״ב ממעזיביו ויהי כאשר ראה התנהגות הה״ק מהר""צ ויספר לו את תהלוכות רבו הק' ממעזיבין ויאמר לו הה״ק מהר""צ מה לך לכתת רגלך בימ…"	edition_only
ED::ליסע	ליסע					1	1	Seva-Ratzon	"ויהי לימים עלה על דעת הה״ק מ ליסע ללובליןמעזיבין לראות התנהגות איש האלקים נכד הבעש״ט ז""ל ויאמר לתלמידו הק׳ מהר״צ הנ״ל אהובי תלמידי תיסע למעזיבי…"	edition_only
ED::ראזדל	ראזדל					1	1	Seva-Ratzon	"…ת פרשה גדולתו ואז אדע אם אסע גם אנכי לשם ויסע הה״ק מהר""צ למעזיביז הוא ואחוזת מרעהו חתנו הק' מהור״ר יהודא צבי מראזדל ז״ל ויבואו למעזיבין בשלום על יומא וילכו לסעודת מצוה לשלחן הה״ק רר״ב ויהי כאשר בא הה״צ דפגראמהר״צ ויבט בו הק׳ …"	edition_only
ED::אל	אל					1	1	Seva-Ratzon	"ויהי כאשר הלך הה״ק מהר״צ ליפטור ממנו ליסע לביתו אמר לו כי רבו הה״ק מ צוה לשאול פיו אם יבא אליו ויקרב אותו או לובליןלא כי הה״ק מ הילובלין׳ ירא שלא יחלוש דעתו מפני שהי׳ הה״ק ר""נ ונורא כנודע והשיב לו יבא ה…"	edition_only
ED::אצל הש	אצל הש					1	1	Seva-Ratzon	וישמח הה״ק מ כי חוזה נאמן הוא קולע אל השערה ולא יחטא : מעזיבוזבליל ש״ק בסעודה ישב הה״ק מ אצל השלחן עם כל בני ביתו מעזיבוזבניו ובנותיו כי כן הי' דרכו תמיד והרב הי' מדבר ענינים שונים במילי דעלמא עם ב״ב והה״ק…	edition_only
ED::מאוד	מאוד					1	1	Seva-Ratzon	"בסעודת שבת בצהרים עשו המשמשים מושב ובסא אצל בת הה״ק שהי׳ סמוכים ג״ב על שלחן אבי׳ ויחר להה״ק מ מאוד לובליןוהי׳ מתרעם בלבו אז הרגיש הה""ק ממעזיבוז ואמר כתיב העבר עיני מראות שוא הכוונה שיעבוד העינים מלראות השוא א…"	edition_only
ED::שמה ל	שמה ל					1	1	Seva-Ratzon	…בוז וכיבד בעל ברית את הרה״ק ר״ב בסנדקאות ואת הה״ק מ שיהילובלין׳ מוהל ויהי בעת בא הה״ק המעזיבוז כבר הי׳ הה״ק מ שמה לובליןמלובש בבגדי שבת גם המצנפת של על ראשו והה״ק ר״ב הי׳ דרכו לבא בבגדי חול על ב״מ וזאת היתה שבתבלבו של הה״ק מ …	edition_only
ED::על כי	על כי					1	1	Seva-Ratzon	…ובליןמלובש בבגדי שבת גם המצנפת של על ראשו והה״ק ר״ב הי׳ דרכו לבא בבגדי חול על ב״מ וזאת היתה שבתבלבו של הה״ק מ על כי ההמעזיבוש״ק מ מתנהג ברבנות בעירו לובליןומה גם כשהוא עמו בבית אחד ויקח הה״ק ר״ב צור ויברות בעצמו בשר הערלה לבל…	edition_only
ED::לא חי	לא חי					1	1	Seva-Ratzon	"…מ מתנהג ברבנות בעירו לובליןומה גם כשהוא עמו בבית אחד ויקח הה״ק ר״ב צור ויברות בעצמו בשר הערלה לבלי תת להה""ק מ לא חיתוך ולא פריעה אז נפל פניו לובליןשל הה״ק מ וילך לאכסניא שלו ויצו לרתום את המרכבה וכמעט לובליןרגע הלך הוא ותלמיד…"	edition_only
ED::זאת עמ	זאת עמ					1	1	Seva-Ratzon	…נסיעתם עברו דרך ים גדול אז עמד עליו נחשול שבים לטבעו וכמעט שלא נטבעו עד אשר הזכיר זכות רבו הקדוש ר״ר אלימלך מ זאת עמדה ליזענסקלהם וניצולו :	edition_only
ED::כ״א	כ״א					1	1	Seva-Ratzon	"הוא הי׳ אומר פי׳ הפסוק ועתה הורד עדיך מעליך ואדעה מה אעשה לך ואמר כי בשעת קבלת התורה נתן הקב״ה לכ״א מישראל שני בתרים א׳ כנגד נעשה ואחד כנגד נשמע ואחר חטא העגל קבל מהם כתר א׳ ומה הי׳ הכתרים ומה קבל מהם י""ל עפ״י…"	edition_only
ED::פלוני	פלוני					1	1	Seva-Ratzon	פ״א הי׳ צרה גדולה על ישראל ר״ל ויבואו לפני הה״ק לשפוך שים להפציר בתפלה עבורם ויען הה״ק סעו נא לכפר פלוני ושם נמצא איש א׳ ששמו ושם אביו כך כך ואל תסירו ממנו עד יאמר השם ב״ה יסוד מכם הצרה ההוא וילכו ויבואו להמקום ההו…	edition_only
ED::שיפיטיווקא	שיפיטיווקא					1	1	Seva-Ratzon	"הרב הגה״ק מו""ה יעקב שמשון משיפיטיווקא ז״ל הי׳ דרכו בקודש ליסע למרחקים לקבץ ממון על פדיון שבוים גם לפרנס הצדיקים הנסתרים ויסע ויבא בדרך רחוק בארצות …"	edition_only
ED::פלניא	פלניא					1	1	Seva-Ratzon	…קומו עד שהוכרח לומר שם מדינתו לדעת מאין הוא ויהי כאשר הרחיק עוד ולא ידעו אף ממדינתו והוכרח לומר בדרך כלל מארץ פלניא אני והנה דרכו בכל מקום בואי להתאכסן אצל חכם העיר ברצונו לקבל פני הצדיקים. ויהי היום ויבא לבית חכם אחד זקן גדו…	edition_only
ED::ארץ פלניא	ארץ פלניא					1	1	Seva-Ratzon	…ו ומקומו עד שהוכרח לומר שם מדינתו לדעת מאין הוא ויהי כאשר הרחיק עוד ולא ידעו אף ממדינתו והוכרח לומר בדרך כלל מארץ פלניא אני והנה דרכו בכל מקום בואי להתאכסן אצל חכם העיר ברצונו לקבל פני הצדיקים. ויהי היום ויבא לבית חכם אחד זקן גדו…	edition_only
ED::ארץ פלני״א	ארץ פלני״א					1	1	Seva-Ratzon	"… זקן גדול וכראות החכם אותו נתן לו שלום והחזיר לו שלום וישאלהו מאין אתם והשיבו מארץ פלניא ויענהו החכם ידעתי את ארץ פלני״א ויהי כאשר ישבו לאכול שאל החכם הנ""ל הידעתם את ר׳ ברוך מ אז תיכף נבהל הרב הק' כי הבין מעזיבוזשאיש קדוש הוא וברו…"	edition_only
ED::אז תיכ	אז תיכ					1	1	Seva-Ratzon	"… אתם והשיבו מארץ פלניא ויענהו החכם ידעתי את ארץ פלני״א ויהי כאשר ישבו לאכול שאל החכם הנ""ל הידעתם את ר׳ ברוך מ אז תיכף נבהל הרב הק' כי הבין מעזיבוזשאיש קדוש הוא וברוח קדשו יודע מהה״ק רר״ב ויענהו הה״ק משיפיטיווקע אני ידעתיו וגם …"	edition_only
ED::שיפיטיווקע	שיפיטיווקע					1	1	Seva-Ratzon	"…סתרי תורה וישבו יחד ג׳ ימים בהתדבקות המוחין ובהתפשטות הגשמיות ולא אכלו ולא שתו ג׳ ימים הנ""ל עד שלא יכול הה״ק משיפיטיווקע לספיל עוד יותך אח״כ שאל הה״ק להחכם הנ״ל מאין ידעתם את הרב ר״ב מ מעזיבוזויענהו החכם הנ״ל ראיתי אותו ונהירין לי…"	edition_only
ED::פתחו	פתחו					1	1	Seva-Ratzon	דבר בקדשו פי׳ הכתוב מה טובו אהליך יעקב פירש״י ז״ל ראה שאין פתחיהן מכוונין פי׳ לפירושו עפ״מ דאיתא פתחו לי כפתחו של מחט ואני אפתח לכם כפתחו של אולם וזהו כוונת רש״י ראה שאין פתחיהן פי׳ פתחי ישראל ופתחי הקב״ה מכווני…	edition_only
ED::עיה״ק	עיה״ק					1	1	Seva-Ratzon	"…״ז שנים והחתן הוא חשוב מאוד חכם ומובלע בין אנשים ד׳ יזכינו לברך ברכות נשואין בחנוכה הבע״ל בשביל זה נתעכבתי פה עיה״ק בחורף זה וגם אני רוצה לשדך את בני החכם כמר אפרים פישל נ""י שתים אלה אחזה בעיכוב בראשונות כבד כתבתי שגלילות ידכ…"	edition_only
ED::קש	קש					1	1	Tiferet-Hayyim	…ש בצהרים מאירים מכבוד הגאוה״ק בוצ״ק מופת הדור אספקריא המאירה, א״א קדו׳ דומה למלאך ה׳ צבאות חו״פ בנש״ק אדמו״ר בקש״ת הרב ר׳ חיים מאיר יחיאל, וצוקללה״ה זי״ע, אשר אור תורתו הקדושה היפך בעיר מאגלניצא יע״״א והי׳ אבד״ק קאזניץ ומא…	edition_only
ED::פרשיסיחא	פרשיסיחא					1	1	Tiferet-Hayyim	"… זי״ע. ונלוה לזה קונטרס מי דעת ח""ת מאירים בשמש בצהרים מאת הגה״ק א״א וכו׳ אדמו״ר הרב ר׳ ירחמיאל זצללה""ה האבד״ק פרשיסיחא, ומצורף לזה ח״ת מונו א״א קדו׳ וכו׳ אדמו״ר הרב ר׳ נתן דוד זצללה״ה מ, זישידלאווצי״ע. ונלוה עוד קונטרס יקד ונחמד…"	edition_only
"ED::צי""ע"	"צי""ע"					1	1	Tiferet-Hayyim	"ישמחו היראים ויעלזו החסידים. בראותם יחד כליל תפארת חי׳ תורה מאת כבוד הרבנים הe׳ צי""ע המפורסמים בכל קצוי ארץ ה""ה המבוארים בקצת שבח ותהלה בפאר הכבוד והמעלה בשער הספר הלז וביותר כ""א על מקומו. ואבות…"	edition_only
ED::חו״פ	חו״פ					1	1	Tiferet-Hayyim	"מהה""ק חו״פ וכו׳ בנש״ק האבד״ק יע״פאריסאובא. הנה נדרשתי מאת כבוד הרב המאוה״ג חו״ב וכו׳ מוה׳ נתן נטע הכהן שליט״א אב""ד דפה ב…"	edition_only
ED::פאריסאוב	פאריסאוב					1	1	Tiferet-Hayyim	״ר זצללה״ה מאורי יהושע אשר אלחנן בלf״ק אאמופאריסאוב וכעת בעיר . קאלביעל	edition_only
ED::הראה ל	הראה ל					1	1	Tiferet-Hayyim	"מהה״ק חו״פ וכו׳ בנש״ק מגראדזיסק . יע״אהנה כבוד הרב המאוה״ג חו״ב וכו׳ מוה שליט״א נתן נטע הכהןאבד״ק הראה לפני חיבור מאא""ז הה״ק אדמו״ר מקאלביעלא״אמגלניצא זצללה״ה זי״ע ומכבוד אא""ז הה״ק א""א אדמו״ר הרב ר' . זי״ע ירחמיאל …"	edition_only
